sender,receiver,amount,timestamp,is_fraud
0xe3b66c721f3695a3640716130db26b6a40591a02,0xad347058524786901e4410e7963c32567df726c6,1682.7281175297494,2025-04-02 01:10:21,0
0xad347058524786901e4410e7963c32567df726c6,0x48a05d86dcb539ec2ab4589fb22f00208af92fc3,4763.791514977499,2025-04-16 01:10:21,1
0x03cefaa9e31f54754c2ea96734e0599fef718a82,0x2c63f1bbc0323c8171f3de368736fdd541439370,3220.8788371071973,2025-03-31 01:10:21,0
0x304a9158d3e6ccb3f7b37661a429f657f83bf14a,0x3777071425402f2b3f85af8fe5bda6abff9bb303,4449.057345890468,2025-04-05 01:10:21,0
0x953302d5ca66f4f82ee8ef7ce7c3d41646289199,0x70e4afa4ed14baa3ad9cc2b9c013d10e8c98c643,8523.800516791609,2025-04-17 01:10:21,1
0x79cc3a6a06474d2b92d378d451b2bd44392acc98,0x1e32a51d286108262b683fa9e28c0514175f6f40,7962.835199095549,2025-04-18 01:10:21,1
0xff36d94a0757ec3a7eeabc7c3136ed489cc9a16d,0x606358e5e2c7c14a119fdfcb20aef793c93d0c5d,7333.974933502391,2025-04-05 01:10:21,0
0x7025295f1514f94284ff4f1a1d4a90d7a868e880,0x2a31a9d4e9aeb784cdeeb267bed7438f3444644a,3409.5595963391347,2025-04-13 01:10:21,0
0xb0eb7160c896ca5db13d8811beae3695edd1f44a,0x5bb72adbf036c91c71b2864965b7f3e13832a2fb,9805.908731161704,2025-03-26 01:10:21,0
0xdf980743936baf5f84b91f3d421d6ec30b6e4457,0x56af8f63b02208fda66829f6547f61facfa40621,7078.66001613879,2025-04-21 01:10:21,1
0x6a4d3e1682c58b5ab164c11166956bb5bb34c4f0,0xca64ea41560fecf4dda94afa09deff78819ea466,4020.2409282479452,2025-04-04 01:10:21,0
0x1ed1fd9d4385130dc053dfa52dba406a3ddf8fb7,0x464397d72896b4f8cfdf9abffa679857fbe61454,948.5388460747675,2025-04-20 01:10:21,1
0xa96f0bc20907001ec2d8631caef2a2296688d7fe,0x420eac0f3a393f0e75df297c399f3ccbc29f9cb4,5258.903214480637,2025-04-02 01:10:21,1
0x8b6a7b5bf29eba48a9e13e00fb5694925f0a4362,0x6926efe90dd00fc843ff668ddb5950c1e4b40f2f,4193.877141753687,2025-04-24 01:10:21,0
0x5292c1e74f7186c8a36405a732b875c03b957aa7,0xdf980743936baf5f84b91f3d421d6ec30b6e4457,900.9445860749598,2025-03-28 01:10:21,0
0x6a4d3e1682c58b5ab164c11166956bb5bb34c4f0,0xa7389c723ac5cedf58087327809571ce3f62125d,6952.075939437116,2025-04-08 01:10:21,0
0x5c42ac7a39ff1042e064f3fb6b4f69a4ff5652fc,0x420eac0f3a393f0e75df297c399f3ccbc29f9cb4,212.44789022124738,2025-04-24 01:10:21,1
0xb51f7a2daed7b3eaa966f35d111791bf3ab29698,0x6a4d3e1682c58b5ab164c11166956bb5bb34c4f0,524.7836066041283,2025-04-02 01:10:21,0
0x48a05d86dcb539ec2ab4589fb22f00208af92fc3,0x526f526642dd74cdfbe25b9180f5c2eeb0e37ed5,1621.7397984663976,2025-03-28 01:10:21,0
0x8b6a7b5bf29eba48a9e13e00fb5694925f0a4362,0x8dff5826f33dbd66bbca90028569c6b625530ffc,924.7068950971633,2025-04-05 01:10:21,1
0x8171fb0c642ffed91bb1832d1f76e359024d7ffb,0xc3f6453e1738a6f2528b3d6d13deb6f0676a68f3,3956.3363555320634,2025-04-08 01:10:21,1
0x725d06199950b137b390badaaf9c9a4efb0f5312,0x8eba6c64a8c6e02ddca5fa33631dd55e228395dc,2351.993411658097,2025-03-28 01:10:21,1
0xd00050ad4592ebf1bf8ca19778777efc250d5b49,0x725d06199950b137b390badaaf9c9a4efb0f5312,6966.082567546885,2025-04-21 01:10:21,0
0x242a731558f2c906e658d9d58b3cbb00f5282afc,0xa7389c723ac5cedf58087327809571ce3f62125d,1293.8338151657294,2025-04-11 01:10:21,0
0x21cc3041fe73bee4847ecea1ab6751d66b9ac73b,0x84173cf14f3245d41e58a3da192544300248dd83,704.323078650041,2025-04-01 01:10:21,0
0x912198f67e41cb0edc4abaee5048e50a4bca17ac,0xdf980743936baf5f84b91f3d421d6ec30b6e4457,3635.805275266485,2025-04-18 01:10:21,1
0xca64ea41560fecf4dda94afa09deff78819ea466,0xe379561eb4d1bb0002d8d47c07535fc91c3b6186,8894.380401256667,2025-04-14 01:10:21,0
0x8dff5826f33dbd66bbca90028569c6b625530ffc,0xec176e580f953d86566c98f858f246b5c583f898,479.1139547788238,2025-04-04 01:10:21,1
0xfd5ee79e5b7d9b6b1a625a0f1e216036be71f11d,0x5bb72adbf036c91c71b2864965b7f3e13832a2fb,4159.687790723121,2025-04-14 01:10:21,0
0xd00050ad4592ebf1bf8ca19778777efc250d5b49,0xe379561eb4d1bb0002d8d47c07535fc91c3b6186,1634.1388466203223,2025-03-25 01:10:21,0
0xf2b27ab7e76808d73a933ae61fb3bf36b211422f,0xb43103bf5b42338e6d16baa64188028dd334f44c,1381.3958141304677,2025-03-30 01:10:21,0
0x1ce495d4f669f52cfc657866c2b07c01a771ac75,0x07a230d44b462ad0f36d1e87e7dee30889810617,5256.099540406228,2025-04-12 01:10:21,0
0xdf980743936baf5f84b91f3d421d6ec30b6e4457,0xe379561eb4d1bb0002d8d47c07535fc91c3b6186,1058.5280003437904,2025-04-23 01:10:21,0
0x5738e8ebd21a22c4846e0237222077baaf635ba0,0xe379561eb4d1bb0002d8d47c07535fc91c3b6186,9203.343444203932,2025-04-21 01:10:21,1
0x56af8f63b02208fda66829f6547f61facfa40621,0xd2a7eeefa35eb2a2c4c8a04250114109aa98f49a,3131.1089401675335,2025-04-22 01:10:21,1
0x80ccda32d4d2e95e13ae8887480738fab8a2d358,0x6926efe90dd00fc843ff668ddb5950c1e4b40f2f,6615.22566172998,2025-04-16 01:10:21,0
0x8188dc0b64edd4a92efcd6f5603cf140dee62054,0xe379561eb4d1bb0002d8d47c07535fc91c3b6186,9917.524287684666,2025-03-27 01:10:21,1
0x526f526642dd74cdfbe25b9180f5c2eeb0e37ed5,0x843fa144a00ca3c6185b6d7e0e224237aa0faf42,850.643382763455,2025-04-12 01:10:21,1
0x6a4d3e1682c58b5ab164c11166956bb5bb34c4f0,0x8188dc0b64edd4a92efcd6f5603cf140dee62054,6985.638901265081,2025-04-07 01:10:21,1
0x22b90e4635d31d31a0925eb39e283e2381063850,0x1e32a51d286108262b683fa9e28c0514175f6f40,775.9584851618,2025-04-01 01:10:21,0
0x21cc3041fe73bee4847ecea1ab6751d66b9ac73b,0xb05ad002cf6e45849604db3a6a049d59cd7aca0d,2485.3425451976573,2025-04-11 01:10:21,0
0x78d2cca43d804114724cfc2abddd03b2a1aed185,0x04937247839fcd42f791a1500fe9ac31ef0f5c43,5689.915186674072,2025-04-07 01:10:21,0
0xfd5ee79e5b7d9b6b1a625a0f1e216036be71f11d,0x9fe94d981a859ba01ac84872870173e853a4911f,3758.9254510395695,2025-03-28 01:10:21,0
0xcea2eface8ab076d386e84833e4286b9699a8c7a,0xe379561eb4d1bb0002d8d47c07535fc91c3b6186,7133.84843110738,2025-04-23 01:10:21,0
0x60bfa30dd109b831e2a0bf993c2e0c59f5567ef5,0xff36d94a0757ec3a7eeabc7c3136ed489cc9a16d,7490.3931901786955,2025-03-25 01:10:21,0
0xf2b9998e3b7a2c1a511543dc8f5ad0d7ece113af,0x79cc3a6a06474d2b92d378d451b2bd44392acc98,4533.390391759466,2025-04-06 01:10:21,0
0x420eac0f3a393f0e75df297c399f3ccbc29f9cb4,0x7116ec95272c87f93050b597a2313e152dccb801,1345.6110879606856,2025-04-19 01:10:21,0
0x912198f67e41cb0edc4abaee5048e50a4bca17ac,0xf2b27ab7e76808d73a933ae61fb3bf36b211422f,508.4540070956684,2025-04-12 01:10:21,0
0xb0b6a419642a28b028ef60b18731a5493cb15f16,0xcea2eface8ab076d386e84833e4286b9699a8c7a,2538.247657744258,2025-04-20 01:10:21,1
0x6926efe90dd00fc843ff668ddb5950c1e4b40f2f,0x953302d5ca66f4f82ee8ef7ce7c3d41646289199,5376.0124213144145,2025-03-30 01:10:21,0
0x026c647e7d9ce4602f72632ef7eb1df29f4f8796,0xa4913b54a7ba5450919010d48733e48dd321836b,5482.733957944845,2025-04-12 01:10:21,0
0xad347058524786901e4410e7963c32567df726c6,0xcb59e645bd306c573cf2aaa113a64a5ab62361f5,8351.981775170594,2025-04-09 01:10:21,1
0xeb87ef23314c6529246aa91790d596022554f7cb,0x89a048565a6c93b5928580e539450c5115ec1dc3,2328.797690096099,2025-04-19 01:10:21,0
0x8f5330ef0ba5a9de75fe362eb97a109aa68b01c3,0x912198f67e41cb0edc4abaee5048e50a4bca17ac,7680.305316352429,2025-04-15 01:10:21,0
0xe379561eb4d1bb0002d8d47c07535fc91c3b6186,0xb6278387635f9a7abe684549f22b8c4d294980f3,3124.3851934565528,2025-04-21 01:10:21,0
0xff36d94a0757ec3a7eeabc7c3136ed489cc9a16d,0x03cefaa9e31f54754c2ea96734e0599fef718a82,3137.2012939536253,2025-04-22 01:10:21,0
0xa4913b54a7ba5450919010d48733e48dd321836b,0xe68016d70d89eea3813fdbab7d5ed14a2b4438e4,9917.133964758104,2025-04-15 01:10:21,0
0xca64ea41560fecf4dda94afa09deff78819ea466,0x304a9158d3e6ccb3f7b37661a429f657f83bf14a,728.2678548454421,2025-04-21 01:10:21,1
0x70e4afa4ed14baa3ad9cc2b9c013d10e8c98c643,0x46cc73ef0c0d0c70a2ac89b3a45dbc8904e08c85,197.82508676992063,2025-04-05 01:10:21,1
0x04937247839fcd42f791a1500fe9ac31ef0f5c43,0xbf711c3581fda7cf9bc95630c8a3c9e33ffbf182,1474.3170891764337,2025-03-25 01:10:21,0
0x07a230d44b462ad0f36d1e87e7dee30889810617,0x953302d5ca66f4f82ee8ef7ce7c3d41646289199,1094.7195680444306,2025-04-23 01:10:21,0
0xb43103bf5b42338e6d16baa64188028dd334f44c,0x8f5330ef0ba5a9de75fe362eb97a109aa68b01c3,4018.0930903178714,2025-04-17 01:10:21,0
0xa4913b54a7ba5450919010d48733e48dd321836b,0xeb87ef23314c6529246aa91790d596022554f7cb,8869.394082394378,2025-04-12 01:10:21,0
0xe6e183d4ed9bbf0a824a0953b2f9022b0cf27c03,0xfd5ee79e5b7d9b6b1a625a0f1e216036be71f11d,1463.5582456432837,2025-03-28 01:10:21,0
0x78d2cca43d804114724cfc2abddd03b2a1aed185,0xed933f7200d348c6ed8680303372144c7c6c2ea0,6313.171248206509,2025-04-08 01:10:21,0
0x17a8cd77239baa8b321bd21ddf7b5ccd07317c26,0x79cc3a6a06474d2b92d378d451b2bd44392acc98,7977.031588867272,2025-03-26 01:10:21,0
0x46cc73ef0c0d0c70a2ac89b3a45dbc8904e08c85,0xb6ffcd2c769b572ae9d9c81e9f974b41a97592aa,1970.822301522146,2025-03-29 01:10:21,0
0xad347058524786901e4410e7963c32567df726c6,0x304a9158d3e6ccb3f7b37661a429f657f83bf14a,6828.410746388401,2025-04-20 01:10:21,0
0x79cc3a6a06474d2b92d378d451b2bd44392acc98,0x6a4d3e1682c58b5ab164c11166956bb5bb34c4f0,696.9747978135331,2025-04-04 01:10:21,0
0xca64ea41560fecf4dda94afa09deff78819ea466,0xc1f201d70ae63c73ced5ed59bbb8a00032b3b867,9606.619446061892,2025-03-30 01:10:21,1
0x56af8f63b02208fda66829f6547f61facfa40621,0xcea2eface8ab076d386e84833e4286b9699a8c7a,4064.57831170409,2025-04-24 01:10:21,1
0x8eba6c64a8c6e02ddca5fa33631dd55e228395dc,0x5738e8ebd21a22c4846e0237222077baaf635ba0,7774.07445852939,2025-04-21 01:10:21,1
0x48a05d86dcb539ec2ab4589fb22f00208af92fc3,0x78d2cca43d804114724cfc2abddd03b2a1aed185,4785.884551308994,2025-04-20 01:10:21,0
0x60bfa30dd109b831e2a0bf993c2e0c59f5567ef5,0x8171fb0c642ffed91bb1832d1f76e359024d7ffb,555.9897527434895,2025-03-30 01:10:21,1
0x80ccda32d4d2e95e13ae8887480738fab8a2d358,0x2a31a9d4e9aeb784cdeeb267bed7438f3444644a,3593.117034742036,2025-03-26 01:10:21,0
0xe379561eb4d1bb0002d8d47c07535fc91c3b6186,0xa96f0bc20907001ec2d8631caef2a2296688d7fe,1637.9351327239349,2025-04-15 01:10:21,0
0xeb87ef23314c6529246aa91790d596022554f7cb,0x17a8cd77239baa8b321bd21ddf7b5ccd07317c26,5631.159798003092,2025-04-20 01:10:21,0
0x07a230d44b462ad0f36d1e87e7dee30889810617,0x6884f2f4d5ede24877f9037994753c835de81842,8252.854996615115,2025-04-05 01:10:21,1
0x6a4d3e1682c58b5ab164c11166956bb5bb34c4f0,0x9611e8d8024e6df3ae6942343eb8d1e4348c5cc5,1885.0401556446116,2025-04-08 01:10:21,0
0x026c647e7d9ce4602f72632ef7eb1df29f4f8796,0x3777071425402f2b3f85af8fe5bda6abff9bb303,862.22072739174,2025-03-25 01:10:21,1
0x84173cf14f3245d41e58a3da192544300248dd83,0x3777071425402f2b3f85af8fe5bda6abff9bb303,8582.401386729704,2025-04-04 01:10:21,0
0xb05ad002cf6e45849604db3a6a049d59cd7aca0d,0x94f5ea0b496f69e30558e86d3735f81f3b77e8ca,9559.162951174814,2025-04-15 01:10:21,1
0x94f5ea0b496f69e30558e86d3735f81f3b77e8ca,0x304a9158d3e6ccb3f7b37661a429f657f83bf14a,1522.7248236801918,2025-03-26 01:10:21,1
0xf2b9998e3b7a2c1a511543dc8f5ad0d7ece113af,0xd2a7eeefa35eb2a2c4c8a04250114109aa98f49a,3443.806178523678,2025-04-09 01:10:21,0
0x9a3405c446713224c01c727a4fb40167f133bde1,0x8dff5826f33dbd66bbca90028569c6b625530ffc,2928.8678752502315,2025-04-03 01:10:21,1
0xeae79dbe2112d508f8e3954d8865a8fa1d437a77,0x6884f2f4d5ede24877f9037994753c835de81842,5781.3188387858045,2025-03-25 01:10:21,0
0x78d2cca43d804114724cfc2abddd03b2a1aed185,0x420eac0f3a393f0e75df297c399f3ccbc29f9cb4,8260.755284813036,2025-04-10 01:10:21,0
0xb6ffcd2c769b572ae9d9c81e9f974b41a97592aa,0xe3b66c721f3695a3640716130db26b6a40591a02,5861.148530262659,2025-03-28 01:10:21,1
0xb05ad002cf6e45849604db3a6a049d59cd7aca0d,0xb6278387635f9a7abe684549f22b8c4d294980f3,7401.009069803257,2025-03-30 01:10:21,0
0x526f526642dd74cdfbe25b9180f5c2eeb0e37ed5,0x1ed1fd9d4385130dc053dfa52dba406a3ddf8fb7,833.9769984471748,2025-03-26 01:10:21,0
0x80ccda32d4d2e95e13ae8887480738fab8a2d358,0xeb87ef23314c6529246aa91790d596022554f7cb,9257.364561510016,2025-03-31 01:10:21,1
0xe379561eb4d1bb0002d8d47c07535fc91c3b6186,0x1ed1fd9d4385130dc053dfa52dba406a3ddf8fb7,1120.935512291002,2025-04-03 01:10:21,1
0x6a848e414d3baf43b54ad30bd7189e883c8d205e,0x9a3405c446713224c01c727a4fb40167f133bde1,5870.524994801027,2025-04-10 01:10:21,0
0x07a230d44b462ad0f36d1e87e7dee30889810617,0x7116ec95272c87f93050b597a2313e152dccb801,5095.907645850132,2025-03-30 01:10:21,1
0xd837b0fb7967e1b9c038ba635e7703e54020685d,0xad347058524786901e4410e7963c32567df726c6,6828.2974236265845,2025-04-23 01:10:21,1
0xcea2eface8ab076d386e84833e4286b9699a8c7a,0x85965806c7ff9a6614c4a9fa7df54b97acaee02e,7594.578739622302,2025-03-26 01:10:21,0
0x1e32a51d286108262b683fa9e28c0514175f6f40,0x9611e8d8024e6df3ae6942343eb8d1e4348c5cc5,5179.536075400673,2025-04-16 01:10:21,1
0x6a848e414d3baf43b54ad30bd7189e883c8d205e,0x1e32a51d286108262b683fa9e28c0514175f6f40,8914.35843734631,2025-04-14 01:10:21,1
0xc1f201d70ae63c73ced5ed59bbb8a00032b3b867,0xff36d94a0757ec3a7eeabc7c3136ed489cc9a16d,3678.8945006349054,2025-04-02 01:10:21,0
0x8f5330ef0ba5a9de75fe362eb97a109aa68b01c3,0x026c647e7d9ce4602f72632ef7eb1df29f4f8796,5401.918256640234,2025-04-17 01:10:21,0
0xb2aefced20522c0a24abf0db8e2f3d716e49de2f,0x60bfa30dd109b831e2a0bf993c2e0c59f5567ef5,7703.873489136186,2025-04-24 01:10:21,0
0x83ad2e92efb29a0749a8f8d956421235d3810fcc,0x3777071425402f2b3f85af8fe5bda6abff9bb303,7444.597560560259,2025-03-30 01:10:21,1
0x5c42ac7a39ff1042e064f3fb6b4f69a4ff5652fc,0xcb59e645bd306c573cf2aaa113a64a5ab62361f5,8793.150688636639,2025-04-17 01:10:21,0
0x07a230d44b462ad0f36d1e87e7dee30889810617,0x725d06199950b137b390badaaf9c9a4efb0f5312,3622.86108836891,2025-04-22 01:10:21,0
0x865f6758770a5f33dda9d9096f2e6840014949f2,0xb6278387635f9a7abe684549f22b8c4d294980f3,6825.696248758488,2025-04-04 01:10:21,0
0xfd5ee79e5b7d9b6b1a625a0f1e216036be71f11d,0x026c647e7d9ce4602f72632ef7eb1df29f4f8796,6272.879939129437,2025-04-22 01:10:21,1
0x07a230d44b462ad0f36d1e87e7dee30889810617,0xa7389c723ac5cedf58087327809571ce3f62125d,9410.622205624206,2025-04-23 01:10:21,0
0x46cc73ef0c0d0c70a2ac89b3a45dbc8904e08c85,0xed933f7200d348c6ed8680303372144c7c6c2ea0,3024.342346278041,2025-04-20 01:10:21,0
0xa7389c723ac5cedf58087327809571ce3f62125d,0xb51f7a2daed7b3eaa966f35d111791bf3ab29698,845.2839216800777,2025-04-07 01:10:21,1
0xd837b0fb7967e1b9c038ba635e7703e54020685d,0x8188dc0b64edd4a92efcd6f5603cf140dee62054,7278.5897692151375,2025-04-21 01:10:21,0
0x464397d72896b4f8cfdf9abffa679857fbe61454,0x8dff5826f33dbd66bbca90028569c6b625530ffc,1461.128471593087,2025-04-09 01:10:21,1
0x83ad2e92efb29a0749a8f8d956421235d3810fcc,0x5c42ac7a39ff1042e064f3fb6b4f69a4ff5652fc,6713.279088872017,2025-04-09 01:10:21,0
0x03cefaa9e31f54754c2ea96734e0599fef718a82,0x6ab7c1b0b967c926b915d6cbe2933e79dbefb67b,48.4698878841518,2025-04-01 01:10:21,0
0xb51f7a2daed7b3eaa966f35d111791bf3ab29698,0x304a9158d3e6ccb3f7b37661a429f657f83bf14a,401.3000257739189,2025-04-09 01:10:21,0
0xd837b0fb7967e1b9c038ba635e7703e54020685d,0x304a9158d3e6ccb3f7b37661a429f657f83bf14a,7879.506307309369,2025-04-12 01:10:21,0
0x6884f2f4d5ede24877f9037994753c835de81842,0xb43103bf5b42338e6d16baa64188028dd334f44c,4083.9494170838752,2025-04-05 01:10:21,0
0x6a4d3e1682c58b5ab164c11166956bb5bb34c4f0,0x6926efe90dd00fc843ff668ddb5950c1e4b40f2f,2325.628709063303,2025-04-20 01:10:21,1
0x04937247839fcd42f791a1500fe9ac31ef0f5c43,0xb6278387635f9a7abe684549f22b8c4d294980f3,8177.377990930438,2025-03-30 01:10:21,1
0xcea2eface8ab076d386e84833e4286b9699a8c7a,0x9fe94d981a859ba01ac84872870173e853a4911f,2995.163436984059,2025-04-19 01:10:21,1
0xf2b27ab7e76808d73a933ae61fb3bf36b211422f,0xb6278387635f9a7abe684549f22b8c4d294980f3,4849.122655280268,2025-04-11 01:10:21,0
0xa7389c723ac5cedf58087327809571ce3f62125d,0x843fa144a00ca3c6185b6d7e0e224237aa0faf42,1872.95783685939,2025-04-05 01:10:21,1
0x9f5eda62a555d5b156d12f65e9791909d7653d00,0x606358e5e2c7c14a119fdfcb20aef793c93d0c5d,8610.429626246712,2025-04-20 01:10:21,1
0x5738e8ebd21a22c4846e0237222077baaf635ba0,0xf2b27ab7e76808d73a933ae61fb3bf36b211422f,1409.0272527372797,2025-04-01 01:10:21,1
0xad347058524786901e4410e7963c32567df726c6,0x9611e8d8024e6df3ae6942343eb8d1e4348c5cc5,5316.945720999062,2025-04-13 01:10:21,1
0x89a048565a6c93b5928580e539450c5115ec1dc3,0x420eac0f3a393f0e75df297c399f3ccbc29f9cb4,2450.181666823745,2025-04-03 01:10:21,1
0x6a848e414d3baf43b54ad30bd7189e883c8d205e,0x725d06199950b137b390badaaf9c9a4efb0f5312,6411.80268186985,2025-04-06 01:10:21,0
0x843fa144a00ca3c6185b6d7e0e224237aa0faf42,0xdf980743936baf5f84b91f3d421d6ec30b6e4457,9300.1673101665,2025-04-19 01:10:21,1
0x07a230d44b462ad0f36d1e87e7dee30889810617,0x5738e8ebd21a22c4846e0237222077baaf635ba0,900.8758999809045,2025-04-14 01:10:21,0
0x70e4afa4ed14baa3ad9cc2b9c013d10e8c98c643,0x8f5330ef0ba5a9de75fe362eb97a109aa68b01c3,6160.586168918696,2025-04-22 01:10:21,1
0x80ccda32d4d2e95e13ae8887480738fab8a2d358,0x94f5ea0b496f69e30558e86d3735f81f3b77e8ca,8625.698392796116,2025-04-24 01:10:21,1
0xe6e183d4ed9bbf0a824a0953b2f9022b0cf27c03,0x84173cf14f3245d41e58a3da192544300248dd83,980.7883164078871,2025-03-26 01:10:21,1
0xb6ffcd2c769b572ae9d9c81e9f974b41a97592aa,0x84173cf14f3245d41e58a3da192544300248dd83,1577.9019883970313,2025-03-29 01:10:21,0
0xff36d94a0757ec3a7eeabc7c3136ed489cc9a16d,0x9fe94d981a859ba01ac84872870173e853a4911f,4994.808556930898,2025-04-12 01:10:21,0
0x843fa144a00ca3c6185b6d7e0e224237aa0faf42,0x7116ec95272c87f93050b597a2313e152dccb801,4735.708738273139,2025-04-12 01:10:21,0
0x6a848e414d3baf43b54ad30bd7189e883c8d205e,0x48a05d86dcb539ec2ab4589fb22f00208af92fc3,7798.80296378713,2025-04-04 01:10:21,1
0x1e32a51d286108262b683fa9e28c0514175f6f40,0x5738e8ebd21a22c4846e0237222077baaf635ba0,5099.890945930101,2025-03-27 01:10:21,1
0xf2b27ab7e76808d73a933ae61fb3bf36b211422f,0x8171fb0c642ffed91bb1832d1f76e359024d7ffb,453.21619336217145,2025-04-18 01:10:21,1
0x22b90e4635d31d31a0925eb39e283e2381063850,0xb51f7a2daed7b3eaa966f35d111791bf3ab29698,3630.443155488438,2025-04-22 01:10:21,0
0xb43103bf5b42338e6d16baa64188028dd334f44c,0x9fe94d981a859ba01ac84872870173e853a4911f,6730.942620210467,2025-04-04 01:10:21,0
0x1e32a51d286108262b683fa9e28c0514175f6f40,0x94f5ea0b496f69e30558e86d3735f81f3b77e8ca,6462.66652493896,2025-03-30 01:10:21,1
0xc3f6453e1738a6f2528b3d6d13deb6f0676a68f3,0xec176e580f953d86566c98f858f246b5c583f898,8621.898252489224,2025-04-05 01:10:21,1
0xf2b27ab7e76808d73a933ae61fb3bf36b211422f,0x39800e22bfab28461679648166f3d40217dc4744,6668.387702482339,2025-04-14 01:10:21,0
0x07a230d44b462ad0f36d1e87e7dee30889810617,0xd2a7eeefa35eb2a2c4c8a04250114109aa98f49a,5866.557853262531,2025-04-06 01:10:21,1
0x843fa144a00ca3c6185b6d7e0e224237aa0faf42,0x03cefaa9e31f54754c2ea96734e0599fef718a82,4101.655603669902,2025-04-01 01:10:21,1
0xd00050ad4592ebf1bf8ca19778777efc250d5b49,0xb0eb7160c896ca5db13d8811beae3695edd1f44a,717.1976539894557,2025-04-01 01:10:21,0
0x526f526642dd74cdfbe25b9180f5c2eeb0e37ed5,0xe6e183d4ed9bbf0a824a0953b2f9022b0cf27c03,5289.94198348187,2025-04-19 01:10:21,0
0x420eac0f3a393f0e75df297c399f3ccbc29f9cb4,0x21cc3041fe73bee4847ecea1ab6751d66b9ac73b,8353.82869172381,2025-04-04 01:10:21,1
0x8b6a7b5bf29eba48a9e13e00fb5694925f0a4362,0x6884f2f4d5ede24877f9037994753c835de81842,3851.683531049422,2025-04-19 01:10:21,0
0xed933f7200d348c6ed8680303372144c7c6c2ea0,0xeb87ef23314c6529246aa91790d596022554f7cb,3095.231806758471,2025-04-20 01:10:21,0
0xa96f0bc20907001ec2d8631caef2a2296688d7fe,0xaf0d8c7b660b5f96277bfbf8758ec365aea3a462,2481.6599114192895,2025-03-31 01:10:21,0
0x464397d72896b4f8cfdf9abffa679857fbe61454,0x8f5330ef0ba5a9de75fe362eb97a109aa68b01c3,557.64529674597,2025-03-28 01:10:21,0
0xeb87ef23314c6529246aa91790d596022554f7cb,0x725d06199950b137b390badaaf9c9a4efb0f5312,583.8816050616273,2025-04-20 01:10:21,0
0x464397d72896b4f8cfdf9abffa679857fbe61454,0x6a848e414d3baf43b54ad30bd7189e883c8d205e,4500.906530019285,2025-03-29 01:10:21,0
0x953302d5ca66f4f82ee8ef7ce7c3d41646289199,0x5c42ac7a39ff1042e064f3fb6b4f69a4ff5652fc,5002.93389061165,2025-03-26 01:10:21,1
0xfd5ee79e5b7d9b6b1a625a0f1e216036be71f11d,0xc1f201d70ae63c73ced5ed59bbb8a00032b3b867,605.2074202491193,2025-04-23 01:10:21,0
0x6926efe90dd00fc843ff668ddb5950c1e4b40f2f,0x04937247839fcd42f791a1500fe9ac31ef0f5c43,7265.330502673763,2025-04-02 01:10:21,0
0x3777071425402f2b3f85af8fe5bda6abff9bb303,0xb05ad002cf6e45849604db3a6a049d59cd7aca0d,1692.2494760818681,2025-03-25 01:10:21,0
0x1e32a51d286108262b683fa9e28c0514175f6f40,0xed933f7200d348c6ed8680303372144c7c6c2ea0,6727.63132544729,2025-04-12 01:10:21,1
0x89a048565a6c93b5928580e539450c5115ec1dc3,0x8dff5826f33dbd66bbca90028569c6b625530ffc,8115.743469678515,2025-04-16 01:10:21,1
0x6a848e414d3baf43b54ad30bd7189e883c8d205e,0x1ce495d4f669f52cfc657866c2b07c01a771ac75,2678.76756658959,2025-04-08 01:10:21,0
0xd837b0fb7967e1b9c038ba635e7703e54020685d,0xc1f201d70ae63c73ced5ed59bbb8a00032b3b867,3492.8531060766086,2025-04-18 01:10:21,0
0x80ccda32d4d2e95e13ae8887480738fab8a2d358,0x46cc73ef0c0d0c70a2ac89b3a45dbc8904e08c85,8828.744427737105,2025-04-20 01:10:21,1
0x8171fb0c642ffed91bb1832d1f76e359024d7ffb,0xb6ffcd2c769b572ae9d9c81e9f974b41a97592aa,1932.9181656328576,2025-04-12 01:10:21,0
0x8188dc0b64edd4a92efcd6f5603cf140dee62054,0xb51f7a2daed7b3eaa966f35d111791bf3ab29698,1978.5355645666561,2025-04-13 01:10:21,0
0x5738e8ebd21a22c4846e0237222077baaf635ba0,0x78d2cca43d804114724cfc2abddd03b2a1aed185,6389.195570189118,2025-04-15 01:10:21,0
0x0c60b55abfd735185e1b21b6e2d298678595d6d1,0xe6e183d4ed9bbf0a824a0953b2f9022b0cf27c03,9294.815876394181,2025-04-08 01:10:21,0
0xeb87ef23314c6529246aa91790d596022554f7cb,0x46cc73ef0c0d0c70a2ac89b3a45dbc8904e08c85,6068.132712950677,2025-04-19 01:10:21,0
0xff36d94a0757ec3a7eeabc7c3136ed489cc9a16d,0x8171fb0c642ffed91bb1832d1f76e359024d7ffb,9791.959366074374,2025-04-14 01:10:21,0
0x9fe94d981a859ba01ac84872870173e853a4911f,0x7025295f1514f94284ff4f1a1d4a90d7a868e880,492.25577836055595,2025-03-30 01:10:21,0
0x7025295f1514f94284ff4f1a1d4a90d7a868e880,0xcea2eface8ab076d386e84833e4286b9699a8c7a,2239.1398611084114,2025-03-26 01:10:21,0
0xeae79dbe2112d508f8e3954d8865a8fa1d437a77,0xe3b66c721f3695a3640716130db26b6a40591a02,7743.675367495293,2025-04-20 01:10:21,0
